legacy_code,occurred_on,amount,currency,direction,category,label,merchant,project,account,account_raw,card,bill_cycle,installments,cleared,cleared_on,created_at,updated_at
16496,2020-02-27,-7.1,BRL,expense,TRANSPORTE,UBER,ir Penha,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16497,2020-02-27,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Brigadeiro,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16498,2020-02-28,1170.0,BRL,income,MORADIA,ALUGUEL,APTO CURITIBA,ALUGUEL CURITIBA,CORRENTE,CORRENTE,,,,1,2020-02-14,2023-03-19 19:44:57,
16499,2020-02-29,-9.0,BRL,expense,CUIDADOS,OCULOS,armação,PROJE 2020,CORRENTE,CORRENTE,,,10/2,1,2019-01-14,2023-03-19 19:44:57,
16500,2020-02-29,89.0,BRL,income,CUIDADOS,LENTES DE CONTATO,estorno lente esquerda,,CORRENTE,CORRENTE,,,10/6,1,2019-11-11,2023-03-19 19:44:57,
16501,2020-02-29,386.0,BRL,income,CUIDADOS,LENTES DE CONTATO,cheque 82,ajuda unidas,CORRENTE,CORRENTE,,,10/6,1,2019-12-24,2023-03-19 19:44:57,
16502,2020-02-29,-30.0,BRL,expense,CUIDADOS,OCULOS,lente,PROJE 2020,CORRENTE,CORRENTE,,,10/2,1,2020-01-16,2023-03-19 19:44:57,
16503,2020-02-29,-96.83,BRL,expense,LAR,MICROONDAS,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xfev20,6/4,1,2020-01-30,2023-03-19 19:44:57,
16504,2020-02-29,-217.17,BRL,expense,LAR,GELADEIRA,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,10/4,1,2020-02-10,2023-03-19 19:44:57,
16505,2020-02-29,-42.53,BRL,expense,LAR,PANELA DE ARROZ,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,8/2,1,2020-02-10,2023-03-19 19:44:57,
16506,2020-02-29,-59.99,BRL,expense,COMUNICAÇÕES,CLARO,,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-02-17,2023-03-19 19:44:57,
16507,2020-02-29,3369.6,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16508,2020-02-29,1449.31,BRL,income,RENDIMENTOS,HORAS EXTRA,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16509,2020-02-29,301.94,BRL,income,RENDIMENTOS,DSR,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16510,2020-02-29,-671.11,BRL,expense,RENDIMENTOS,INSS,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16511,2020-02-29,-972.07,BRL,expense,RENDIMENTOS,IRRF,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16512,2020-02-29,-50.64,BRL,expense,CUIDADOS,EXAME MÉDICO,UNIDAS,SALÁRIO,,,,,,1,2020-02-28,2023-03-19 19:44:57,
16513,2020-02-29,-94.5,BRL,expense,RENDIMENTOS,VALE ALIMENTAÇÃO,UNIDAS,SALÁRIO,CORRENTE,CORRENTE,,,,1,2020-02-28,2023-03-19 19:44:57,
16514,2020-02-29,-366.0,BRL,expense,CUIDADOS,LENTES DE CONTATO,cheque 82,,CORRENTE,CORRENTE,,,10/6,1,2020-03-03,2023-03-19 19:44:57,
16515,2020-02-29,-24.36,BRL,expense,LAR,CAIXA DE FERRAMENTAS,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xmar20,4/2,1,2020-03-13,2023-03-19 19:44:57,
16516,2020-02-29,-23.99,BRL,expense,CUIDADOS,PROTETOR,protetor corporal,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16517,2020-03-01,-39.99,BRL,expense,VESTUARIO,TENIS,2 Adidas,,CORRENTE,CORRENTE,,,10/2,1,2020-01-10,2023-03-19 19:44:57,
16518,2020-03-01,-45.51,BRL,expense,MORADIA,IPTU,,IPTU CURITIBA,CORRENTE,CORRENTE,,,10/2,1,2020-02-10,2023-03-19 19:44:57,
16519,2020-03-01,-25.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Feijoada,,CORRENTE,CORRENTE,,,,1,,2023-03-19 19:44:57,
16520,2020-03-01,11.89,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16521,2020-03-01,-880.0,BRL,expense,MORADIA,ALUGUEL,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,,1,2020-03-03,2023-03-19 19:44:57,
16522,2020-03-01,-313.45,BRL,expense,MORADIA,CONDOMINIO,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,,1,2020-03-03,2023-03-19 19:44:57,
16523,2020-03-01,-24.56,BRL,expense,MORADIA,IPTU,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,10/2,1,2020-03-03,2023-03-19 19:44:57,
16524,2020-03-01,-155.08,BRL,expense,LAR,TV,,,CORRENTE,CORRENTE,,,10/10,1,2020-03-05,2023-03-19 19:44:57,
16525,2020-03-01,-75.95,BRL,expense,VESTUARIO,ROUPAS,Passagem Floripa Marcelo,Presente Natal Celo,CORRENTE,CORRENTE,NUBANK,xmar20,4/3,1,2020-03-13,2023-03-19 19:44:57,
16526,2020-03-01,-75.95,BRL,expense,LAZER,PASSAGEM AEREA,PRIMEIRA TENTATIVA COMPRA,Presente Natal,CORRENTE,CORRENTE,NUBANK,xmar20,4/3,1,2020-03-13,2023-03-19 19:44:57,
16527,2020-03-01,75.95,BRL,income,LAZER,PASSAGEM AEREA,PRIMEIRA TENTATIVA COMPRA,Presente Natal,CORRENTE,CORRENTE,NUBANK,xmar20,4/3,1,2020-03-13,2023-03-19 19:44:57,
16528,2020-03-01,47.4,BRL,income,MORADIA,IPTU,Aluguel AP,ALUGUEL CURITIBA,CORRENTE,CORRENTE,,,10/2,1,2020-03-13,2023-03-19 19:44:57,
16529,2020-03-01,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Penha,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16530,2020-03-01,-8.42,BRL,expense,TRANSPORTE,UBER,ir Celo,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16531,2020-03-01,-7.1,BRL,expense,TRANSPORTE,UBER,ir Penha,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16532,2020-03-01,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Casa,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16533,2020-03-02,1.6,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16534,2020-03-03,-9.09,BRL,expense,TRANSPORTE,UBER,ir trabalho dia Curva,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16535,2020-03-05,3.8,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16536,2020-03-05,-14.33,BRL,expense,TRANSPORTE,UBER,ir trabalho com bolo,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16537,2020-03-06,-25.0,BRL,expense,LAZER,BEBIDAS,Drink Gim,,,,,,,1,,2023-03-19 19:44:57,
16538,2020-03-06,-33.0,BRL,expense,LAZER,BEBIDAS,Espero Carioca,,,,,,,1,,2023-03-19 19:44:57,
16539,2020-03-06,-33.0,BRL,expense,ALIMENTAÇÃO,JANTAR,Espero Carioca,,,,,,,1,,2023-03-19 19:44:57,
16540,2020-03-06,2.91,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16541,2020-03-06,-57.32,BRL,expense,CUIDADOS,PROTETOR,Protetor solar,,CORRENTE,CORRENTE,NUBANK,xmar20,,1,2020-03-13,2023-03-19 19:44:57,
16542,2020-03-07,-14.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Pastel,,,,,,,1,,2023-03-19 19:44:57,
16543,2020-03-08,-30.8,BRL,expense,ALIMENTAÇÃO,JANTAR,Burger King,,,,,,,1,,2023-03-19 19:44:57,
16544,2020-03-09,-53.52,BRL,expense,MORADIA,LUZ,PAIM,,CORRENTE,CORRENTE,,,,1,2020-03-06,2023-03-19 19:44:57,
16545,2020-03-10,-325.89,BRL,expense,LAR,MAQUINA DE LAVAR,,,CORRENTE,CORRENTE,,,10/7,1,2020-03-05,2023-03-19 19:44:57,
16546,2020-03-11,-2.0,BRL,expense,ALIMENTAÇÃO,ALIMENTAÇÃO,maionese bk,,,,,,,1,,2023-03-19 19:44:57,
16547,2020-03-11,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Penha,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16548,2020-03-11,-8.3,BRL,expense,TRANSPORTE,UBER,ir Celo,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16549,2020-03-11,-7.2,BRL,expense,TRANSPORTE,UBER,ir Penha,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16550,2020-03-11,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Brigadeiro,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16551,2020-03-12,-10.58,BRL,expense,LAZER,BEBIDAS,cerveja carrefour conjunt,,,,,,,1,,2023-03-19 19:44:57,
16552,2020-03-12,-53.83,BRL,expense,VESTUARIO,ROUPAS,roupas trabalho,,CORRENTE,CORRENTE,RENNER,,5/1,1,,2023-03-19 19:44:57,
16553,2020-03-12,-12.47,BRL,expense,LAZER,BEBIDAS,cerveja carrefour,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16554,2020-03-13,2246.4,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-13,2023-03-19 19:44:57,
16555,2020-03-13,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Penha,,CORRENTE,CORRENTE,,,,1,,2023-03-19 19:44:57,
16556,2020-03-13,-5.98,BRL,expense,LAZER,BEBIDAS,cerveja carrefour,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16557,2020-03-13,-75.0,BRL,expense,CUIDADOS,CORTE DE CABELO,retro barber,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16558,2020-03-13,-8.3,BRL,expense,TRANSPORTE,UBER,ir Celo,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16559,2020-03-14,-14.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,pastel japa,,,,,,,1,,2023-03-19 19:44:57,
16560,2020-03-15,-762.1,BRL,expense,MORADIA,STUDIO SP,11 de 750,PROJE 2020,CORRENTE,CORRENTE,,,11/3,1,2020-03-13,2023-03-19 19:44:57,
16561,2020-03-15,-10017.52,BRL,expense,MORADIA,STUDIO SP,PPR,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-17,2023-03-19 19:44:57,
16562,2020-03-16,-711.63,BRL,expense,MORADIA,STUDIO SP,EVOLUÇÃO DE OBRA,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-10,2023-03-19 19:44:57,
16563,2020-03-16,-34.48,BRL,expense,CUIDADOS,CREME RUGAS,,,CORRENTE,CORRENTE,NUBANK,xabr20,6/3,1,2020-04-13,2023-03-19 19:44:57,
16564,2020-03-16,-7.2,BRL,expense,TRANSPORTE,UBER,ir Penha,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16565,2020-03-16,-4.4,BRL,expense,TRANSPORTE,CPTM,ir Barra funda Audiencia,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16566,2020-03-16,-4.4,BRL,expense,TRANSPORTE,CPTM,ir p casa,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16567,2020-03-17,8532.78,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS PPR,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-17,2023-03-19 19:44:57,
16568,2020-03-17,-25.65,BRL,expense,CUIDADOS,COLIRIO,optive 15ml,,CORRENTE,CORRENTE,NUBANK,xabr20,2/2,1,2020-04-13,2023-03-19 19:44:57,
16569,2020-03-17,-30.65,BRL,expense,CUIDADOS,RENU LENTE RIGIDA,Boston Simplus,,CORRENTE,CORRENTE,NUBANK,xabr20,2/2,1,2020-04-13,2023-03-19 19:44:57,
16570,2020-03-17,-16.9,BRL,expense,LAZER,JOGO,iMusic,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16571,2020-03-17,-18.45,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Burger King,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16572,2020-03-17,-24.0,BRL,expense,ALIMENTAÇÃO,JANTAR,pizza,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16573,2020-03-19,-4.4,BRL,expense,TRANSPORTE,CPTM,ir penha,,,,,,,1,,2023-03-19 19:44:57,
16574,2020-03-19,-8.3,BRL,expense,TRANSPORTE,UBER,ir Celo,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16575,2020-03-20,-7.2,BRL,expense,TRANSPORTE,UBER,voltar Celo Reuniao RIC,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16576,2020-03-20,-17.97,BRL,expense,ALIMENTAÇÃO,ALMOÇO,1 dia home office,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16577,2020-03-23,-65.51,BRL,expense,LAR,VENTILADOR,,,CORRENTE,CORRENTE,NUBANK,xmar20,5/5,1,2020-03-13,2023-03-19 19:44:57,
16578,2020-03-23,-40.92,BRL,expense,LAZER,JOGO,Age 2 Celo,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16579,2020-03-26,-111.0,BRL,expense,ALIMENTAÇÃO,MERCADO,compras mercado quarenten,,,,,,,1,,2023-03-19 19:44:57,
16580,2020-03-28,-13.33,BRL,expense,ALIMENTAÇÃO,JANTAR,torre de batata,,,,,,,1,,2023-03-19 19:44:57,
16581,2020-03-29,89.0,BRL,income,CUIDADOS,LENTES DE CONTATO,estorno lente esquerda,,CORRENTE,CORRENTE,,,10/7,1,2019-11-11,2023-03-19 19:44:57,
16582,2020-03-29,386.0,BRL,income,CUIDADOS,LENTES DE CONTATO,cheque 83,ajuda unidas,CORRENTE,CORRENTE,,,10/7,1,2019-12-24,2023-03-19 19:44:57,
16583,2020-03-29,1170.0,BRL,income,MORADIA,ALUGUEL,APTO CURITIBA,ALUGUEL CURITIBA,CORRENTE,CORRENTE,,,,1,2020-03-13,2023-03-19 19:44:57,
16584,2020-03-29,-3.26,BRL,expense,ALIMENTAÇÃO,MERCADO,compras padaria,,,,,,,1,,2023-03-19 19:44:57,
16585,2020-03-29,20.0,BRL,income,LAZER,JOGO,Age 2 Paty,,,,,,,1,,2023-03-19 19:44:57,
16586,2020-03-29,-366.0,BRL,expense,CUIDADOS,LENTES DE CONTATO,cheque 83,,CORRENTE,CORRENTE,,,10/7,1,2020-04-02,2023-03-19 19:44:57,
16587,2020-03-29,-41.05,BRL,expense,LAZER,JOGO,Age 2 Paty,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16588,2020-03-30,-9.0,BRL,expense,CUIDADOS,OCULOS,armação,PROJE 2020,CORRENTE,CORRENTE,,,10/3,1,2019-01-14,2023-03-19 19:44:57,
16589,2020-03-30,-30.0,BRL,expense,CUIDADOS,OCULOS,lente,PROJE 2020,CORRENTE,CORRENTE,,,10/3,1,2020-01-16,2023-03-19 19:44:57,
16590,2020-03-30,-217.17,BRL,expense,LAR,GELADEIRA,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,10/5,1,2020-03-05,2023-03-19 19:44:57,
16591,2020-03-30,-42.53,BRL,expense,LAR,PANELA DE ARROZ,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,8/3,1,2020-03-05,2023-03-19 19:44:57,
16592,2020-03-30,-96.83,BRL,expense,LAR,MICROONDAS,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xmar20,6/5,1,2020-03-13,2023-03-19 19:44:57,
16593,2020-03-30,-62.99,BRL,expense,COMUNICAÇÕES,CLARO,,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-16,2023-03-19 19:44:57,
16594,2020-03-30,3369.6,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-03-30,2023-03-19 19:44:57,
16595,2020-03-30,-645.18,BRL,expense,RENDIMENTOS,INSS,UNIDAS,,CORRENTE,CORRENTE,,,,1,2020-03-30,2023-03-19 19:44:57,
16596,2020-03-30,-497.61,BRL,expense,RENDIMENTOS,IRRF,UNIDAS,,CORRENTE,CORRENTE,,,,1,2020-03-30,2023-03-19 19:44:57,
16597,2020-03-30,-64.0,BRL,expense,CUIDADOS,EXAME MÉDICO,UNIDAS,,CORRENTE,CORRENTE,,,,1,2020-03-30,2023-03-19 19:44:57,
16598,2020-03-30,-115.5,BRL,expense,RENDIMENTOS,VALE ALIMENTAÇÃO,UNIDAS,,CORRENTE,CORRENTE,,,,1,2020-03-30,2023-03-19 19:44:57,
16599,2020-03-30,-24.36,BRL,expense,LAR,CAIXA DE FERRAMENTAS,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xabr20,4/3,1,2020-04-13,2023-03-19 19:44:57,
16600,2020-03-31,18.48,BRL,income,ALIMENTAÇÃO,ALMOÇO,almoço demorou chegar,,,,,,,1,,2023-03-19 19:44:57,
16601,2020-03-31,-20.5,BRL,expense,ALIMENTAÇÃO,ALMOÇO,almoço demorou chegar,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16602,2020-03-31,-18.48,BRL,expense,ALIMENTAÇÃO,ALMOÇO,almoço demorou chegar,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16603,2020-03-31,-11.0,BRL,expense,ALIMENTAÇÃO,JANTAR,picolé no posto,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16604,2020-04-01,-40.0,BRL,expense,VESTUARIO,TENIS,2 Adidas,,CORRENTE,CORRENTE,,,10/3,1,2020-01-10,2023-03-19 19:44:57,
16605,2020-04-01,-45.51,BRL,expense,MORADIA,IPTU,,IPTU CURITIBA,CORRENTE,CORRENTE,,,10/3,1,2020-02-10,2023-03-19 19:44:57,
16606,2020-04-01,11.27,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16607,2020-04-01,-880.0,BRL,expense,MORADIA,ALUGUEL,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,,1,2020-04-03,2023-03-19 19:44:57,
16608,2020-04-01,-343.36,BRL,expense,MORADIA,CONDOMINIO,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,,1,2020-04-03,2023-03-19 19:44:57,
16609,2020-04-01,-24.56,BRL,expense,MORADIA,IPTU,PAIM,ALUGUEL SP,CORRENTE,CORRENTE,,,10/3,1,2020-04-03,2023-03-19 19:44:57,
16610,2020-04-01,-75.95,BRL,expense,VESTUARIO,ROUPAS,Passagem Floripa Marcelo,Presente Natal Celo,CORRENTE,CORRENTE,NUBANK,xabr20,4/4,1,2020-04-13,2023-03-19 19:44:57,
16611,2020-04-01,-75.95,BRL,expense,LAZER,PASSAGEM AEREA,PRIMEIRA TENTATIVA COMPRA,Presente Natal,CORRENTE,CORRENTE,NUBANK,xabr20,4/4,1,2020-04-13,2023-03-19 19:44:57,
16612,2020-04-01,75.95,BRL,income,LAZER,PASSAGEM AEREA,PRIMEIRA TENTATIVA COMPRA,Presente Natal,CORRENTE,CORRENTE,NUBANK,xabr20,4/4,1,2020-04-13,2023-03-19 19:44:57,
16613,2020-04-01,-6.8,BRL,expense,CUIDADOS,REMÉDIOS,laxante,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16614,2020-04-01,-31.8,BRL,expense,TRANSPORTE,UBER,Uber até casa pegar roupa,,CORRENTE,CORRENTE,NUBANK,xabr20,,1,2020-04-13,2023-03-19 19:44:57,
16615,2020-04-01,47.4,BRL,income,MORADIA,IPTU,Aluguel AP,ALUGUEL CURITIBA,CORRENTE,CORRENTE,,,10/3,1,2020-04-15,2023-03-19 19:44:57,
16616,2020-04-02,1.52,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16617,2020-04-05,3.6,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16618,2020-04-05,-8.0,BRL,expense,CUIDADOS,MASCARA PROTEÇÃO,proteção covid,,CORRENTE,CORRENTE,,,,1,,2023-03-19 19:44:57,
16619,2020-04-06,2.91,BRL,income,RENDIMENTOS,POUPANÇA,,,,,,,,1,,2023-03-19 19:44:57,
16620,2020-04-08,-47.8,BRL,expense,MORADIA,LUZ,PAIM,,CORRENTE,CORRENTE,,,,1,2020-04-03,2023-03-19 19:44:57,
16621,2020-04-10,-325.89,BRL,expense,LAR,MAQUINA DE LAVAR,,,CORRENTE,CORRENTE,,,10/8,1,2020-04-06,2023-03-19 19:44:57,
16622,2020-04-10,-12.95,BRL,expense,TRANSPORTE,UBER,carro da Erika > casa Mar,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16623,2020-04-12,-51.9,BRL,expense,VESTUARIO,ROUPAS,roupas trabalho,,CORRENTE,CORRENTE,RENNER,,5/2,1,2020-04-13,2023-03-19 19:44:57,
16624,2020-04-13,-20.0,BRL,expense,VESTUARIO,CAMISA,Aniversariante do Mês,,,,,,,1,,2023-03-19 19:44:57,
16625,2020-04-15,-764.62,BRL,expense,MORADIA,STUDIO SP,11 de 750,PROJE 2020,CORRENTE,CORRENTE,,,11/4,1,2020-04-15,2023-03-19 19:44:57,
16626,2020-04-15,2246.4,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-04-15,2023-03-19 19:44:57,
16627,2020-04-15,-44.0,BRL,expense,ALIMENTAÇÃO,JANTAR,pizza,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16628,2020-04-16,-743.45,BRL,expense,MORADIA,STUDIO SP,EVOLUÇÃO DE OBRA,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-04-13,2023-03-19 19:44:57,
16629,2020-04-16,-34.48,BRL,expense,CUIDADOS,CREME RUGAS,,,CORRENTE,CORRENTE,NUBANK,xmai20,6/4,1,2020-05-20,2023-03-19 19:44:57,
16630,2020-04-17,-16.9,BRL,expense,LAZER,JOGO,iMusic,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16631,2020-04-21,-61.91,BRL,expense,ALIMENTAÇÃO,MERCADO,Compras semana,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16632,2020-04-24,-41.13,BRL,expense,LAZER,BEBIDAS,Bebidas sexta,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16633,2020-04-25,-14.0,BRL,expense,ALIMENTAÇÃO,ALMOÇO,Pastel,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16634,2020-04-27,-110.0,BRL,expense,TRANSPORTE,COMBUSTIVEL,Gasoline Erika,,CORRENTE,CORRENTE,,,,1,,2023-03-19 19:44:57,
16635,2020-04-27,-15.5,BRL,expense,ALIMENTAÇÃO,SORVETE,sorvete posto,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16636,2020-04-28,-32.99,BRL,expense,ALIMENTAÇÃO,SORVETE,gelinho,,CORRENTE,CORRENTE,NUBANK,xmai20,,1,2020-05-20,2023-03-19 19:44:57,
16637,2020-04-29,89.0,BRL,income,CUIDADOS,LENTES DE CONTATO,estorno lente esquerda,,CORRENTE,CORRENTE,,,10/8,1,2019-11-11,2023-03-19 19:44:57,
16638,2020-04-29,386.0,BRL,income,CUIDADOS,LENTES DE CONTATO,cheque 84,ajuda unidas,CORRENTE,CORRENTE,,,10/8,1,2019-12-24,2023-03-19 19:44:57,
16639,2020-04-29,-366.0,BRL,expense,CUIDADOS,LENTES DE CONTATO,cheque 84,,CORRENTE,CORRENTE,,,10/8,1,2020-05-04,2023-03-19 19:44:57,
16640,2020-04-30,-9.0,BRL,expense,CUIDADOS,OCULOS,armação,PROJE 2020,CORRENTE,CORRENTE,,,10/4,1,2019-01-14,2023-03-19 19:44:57,
16641,2020-04-30,-30.0,BRL,expense,CUIDADOS,OCULOS,lente,PROJE 2020,CORRENTE,CORRENTE,,,10/4,1,2020-01-16,2023-03-19 19:44:57,
16642,2020-04-30,-217.17,BRL,expense,LAR,GELADEIRA,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,10/6,1,2020-04-06,2023-03-19 19:44:57,
16643,2020-04-30,-42.53,BRL,expense,LAR,PANELA DE ARROZ,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,,,8/4,1,2020-04-06,2023-03-19 19:44:57,
16644,2020-04-30,-96.83,BRL,expense,LAR,MICROONDAS,6k eletrodomesticos,PROJE 2020,CORRENTE,CORRENTE,NUBANK,xabr20,6/6,1,2020-04-13,2023-03-19 19:44:57,
16645,2020-04-30,-82.99,BRL,expense,COMUNICAÇÕES,CLARO,,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-04-15,2023-03-19 19:44:57,
16646,2020-04-30,1170.0,BRL,income,MORADIA,ALUGUEL,APTO CURITIBA,ALUGUEL CURITIBA,CORRENTE,CORRENTE,,,,1,2020-04-15,2023-03-19 19:44:57,
16647,2020-04-30,76.16,BRL,income,COMUNICAÇÕES,CLARO,,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-04-28,2023-03-19 19:44:57,
16648,2020-04-30,3369.6,BRL,income,RENDIMENTOS,SALÁRIO,UNIDAS,PROJE 2020,CORRENTE,CORRENTE,,,,1,2020-04-30,2023-03-19 19:44:57,
16649,2020-04-30,-645.17,BRL,expense,RENDIMENTOS,INSS,UNIDAS,,CORRENTE,CORRENTE,,,,1,2020-04-30,2023-03-19 19:44:57,
